Operateur;X;Y;2G;3G;4G
20810;0.7128555179976025;47.40840317171641;1;1;1
20820;0.713118497425843;47.40814717695834;1;1;1
20801;0.7187714486632988;47.30994047663855;0;1;1
20820;0.7977428039290795;45.38681823225906;1;1;1
20810;0.7977428039290795;45.38681823225906;1;1;1
20801;0.7163732190382376;47.37130529772666;1;1;1
20815;0.8076523907482915;45.1441446979577;0;1;1
20820;0.8018026882069043;45.30252055711226;1;1;0
20801;0.8018026882069043;45.30252055711226;1;1;0
20810;0.8018026882069043;45.30252055711226;1;1;0
20815;0.8018150874627048;45.302529808643634;0;1;0
20801;0.7164472211091353;47.390426178272364;1;1;1
20801;0.8173451445824067;44.93287093397075;1;1;0
20820;0.8173574646892398;44.932880182943926;1;1;0
20815;0.8173574646892398;44.932880182943926;0;1;0
20810;0.8173574646892398;44.932880182943926;1;1;0
20815;0.6825024996669793;48.20305922230407;0;1;1
20801;0.6825159539420248;48.20305948634785;1;1;1
20820;0.8572872140664689;43.89742247428699;1;1;1
20810;0.8572872140664689;43.89742247428699;1;1;1
20820;0.6889337287518205;48.07065551007406;1;1;1
20810;0.6889337287518205;48.07065551007406;1;1;1
20801;0.7168376419248252;47.469377409916895;1;1;1
20810;0.7168516795708708;47.46935967423207;1;1;1
20820;0.716890722096887;47.46937845088241;1;1;1
20820;0.6654360584277295;48.653585467691805;1;1;1
20810;0.6654360584277295;48.653585467691805;1;1;1
20801;0.7542493343031345;46.620275814375596;1;1;0
20810;0.7542493343031345;46.620275814375596;1;1;0
20815;0.7542623973962622;46.62027607042911;0;1;0
20801;0.7225798382730125;47.40652271088617;1;1;0
20801;0.7248056838212834;47.381278071377075;1;1;0
20810;0.8141978174002262;45.19546325443544;1;1;1
20810;0.72515166632946;47.38124882048096;1;1;1
20815;0.7251649146066783;47.38124907978755;0;1;1
20820;0.8143056492658255;45.19531223559997;1;1;1
20810;0.7249281307481448;47.39526646934009;1;1;1
20810;0.7271338176069643;47.34449854555553;1;1;1
20801;0.6929029004384729;48.14843225939419;1;1;0
20801;0.7953766376914069;45.694249110982085;1;1;1
20801;0.7278105420179625;47.34447576294808;1;1;0
20801;0.7306696287460015;47.28094881586019;1;1;1
20820;0.7280475174993611;47.34388600559088;1;1;1
20815;0.7308838666909377;47.28088996343697;0;1;1
20801;0.8903858287637265;43.22295351993554;1;1;1
20815;0.8903851716041775;43.22297150375026;0;1;0
20810;0.8903720283272399;43.22333118009825;1;1;0
20820;0.7313894022593068;47.28082780159384;1;1;1
20810;0.6322075383213722;49.53150625423779;1;1;1
20820;0.6322501849119829;49.53148011342381;1;1;1
20810;0.7315423849236627;47.2809658860865;1;1;0
20815;0.7290492246126774;47.3449502872353;0;1;1
20801;0.6974975109646688;48.08005079435456;0;0;0
20801;0.6974975109646688;48.08005079435456;0;1;1
20801;0.8948095583284135;43.12492612909747;1;1;1
20801;0.726390640496541;47.41237894855283;1;1;0
20820;0.774952838336672;46.24711161649285;1;1;0
20801;0.774952838336672;46.24711161649285;0;1;0
20810;0.774952838336672;46.24711161649285;1;1;0
20815;0.7749654468525833;46.2471208714237;0;1;0
20820;0.7190529671592267;47.5984654210994;1;1;1
20810;0.7190529671592267;47.5984654210994;1;1;1
20801;0.7279715713475386;47.39261525362287;1;1;0
20810;0.8334960312337;44.80398468754871;1;1;0
20801;0.833590571397249;44.80415765989769;1;1;0
20820;0.8336028659684971;44.80416690669163;1;1;0
20815;0.8336028659684971;44.80416690669163;0;1;0
20801;0.7843771264716337;46.06807330949535;0;1;0
20820;0.7843896955021485;46.068082563491835;1;1;0
20815;0.7843896955021485;46.068082563491835;0;1;0
20810;0.7843896955021485;46.068082563491835;1;1;0
20801;0.8227531336769367;45.11592279513788;1;1;1
20815;0.8799511615367246;43.616729212167094;0;1;1
20820;0.8799391925003192;43.61705301415305;1;1;1
20810;0.8799391925003192;43.61705301415305;1;1;1
20801;0.8800970633463375;43.616804066656435;1;1;1
20810;0.73075861779015;47.4141843472518;1;1;1
20801;0.8229501051087553;45.15071353177355;1;1;1
20820;0.7320881449885975;47.389354499063955;1;1;1
20820;0.6489478324351263;49.302998498619516;1;0;0
20801;0.7342505317457643;47.36015477438839;1;1;1
20810;0.7343296703355043;47.35985011796108;1;1;0
20815;0.7337062021659497;47.39311443905217;0;1;1
20820;0.8061181775236519;45.630193594572525;1;1;0
20801;0.8061181775236519;45.630193594572525;0;1;0
20810;0.8061181775236519;45.630193594572525;1;1;0
20815;0.806130650840047;45.63020284605268;0;1;0
20801;0.6828169578875118;48.60339619378066;1;0;0
20801;0.6937867337280557;48.35649931361271;1;1;0
20801;0.6317237976938037;49.782016892342;1;1;1
20810;0.8668447378930264;44.13876250550487;1;1;1
20801;0.8811019322295265;43.76332184411532;1;1;1
20801;0.6551458156849187;49.292803711577776;1;1;0
20815;0.8677631920959348;44.13860930044008;0;1;1
20820;0.6330582735217191;49.781377657806054;1;1;0
20820;0.6330582735217191;49.781377657806054;1;1;0
20810;0.736718679665701;47.437985229596386;1;1;1
20801;0.7661460222950107;46.73678987942279;1;1;1
20810;0.6559921295540883;49.29324283947342;1;1;0
20820;0.8690507027907458;44.13828318511746;1;1;1
20801;0.8691493029492123;44.13832111729503;1;1;0
20810;0.8849525444623085;43.71762297495627;1;1;1
20801;0.7398966623582404;47.395072123680244;1;1;1
20820;0.8851319288171615;43.71780649218869;1;1;1
20801;0.8207659077884474;45.422390543212984;1;1;0
20820;0.8207655549369374;45.42239954435407;1;1;0
20815;0.8207655549369374;45.42239954435407;0;1;0
20810;0.8207655549369374;45.42239954435407;1;1;0
20815;0.6353041613171833;49.78054036648003;0;1;1
20810;0.7411213581788167;47.38552283027903;1;1;1
20801;0.7411190834014082;47.385576820593535;1;1;1
20810;0.689600490122389;48.60249317374072;1;1;1
20820;0.689707688159911;48.60221628467915;1;1;1
20815;0.8171549670502967;45.54660492115738;0;1;0
20810;0.8171681318653053;45.54659616877099;1;1;0
20810;0.803632355915574;45.893621697613916;1;1;1
20801;0.8174859173832331;45.54666539964239;1;1;0
20820;0.9161147038350302;42.92777972393812;1;1;1
20820;0.8041566081382983;45.89341567950421;1;1;1
20810;0.9164189223993747;42.92783060484487;1;1;1
20810;0.7439860643102848;47.3681793029216;1;1;1
20820;0.7440140686764379;47.36814382338884;1;1;1
20801;0.7440114190253385;47.368206812634185;1;1;1
20815;0.7440254212118411;47.3681890728659;0;1;0
20801;0.6757017965645521;48.950048006206835;1;1;0
20820;0.6758093687208905;48.950086077603544;1;1;1
20801;0.8756119966646659;44.0577197463366;1;1;1
20801;0.9013509129394116;43.361352581748996;0;1;0
20820;0.9013505852818767;43.36136157465734;1;1;0
20810;0.9013505852818767;43.36136157465734;1;1;0
20815;0.90135025762424;43.36137056756574;0;1;0
20810;0.8759795067846852;44.057573818864064;1;1;0
20810;0.6769372716888656;48.950827650524694;1;1;1
20820;0.7358327039495057;47.624716981452515;1;1;0
20810;0.7358327039495057;47.624716981452515;0;1;0
20815;0.7358323222301846;47.62472597879367;0;1;0
20801;0.7358323222301846;47.62472597879367;1;1;0
20810;0.8286141366598327;45.35737047061773;1;1;0
20820;0.894287743532205;43.6335338131719;1;1;1
20810;0.894287743532205;43.6335338131719;1;1;1
20820;0.7404961776188074;47.53847711134921;1;1;0
20820;0.7404961776188074;47.53847711134921;1;1;1
20810;0.7405348985994911;47.53850487719792;1;1;1
20801;0.8494138038574911;44.834655759196394;1;1;1
20820;0.8297187761595856;45.35722073693672;1;1;0
20801;0.8297187761595856;45.35722073693672;1;1;0
20815;0.8297311922371065;45.357229985465814;0;1;0
20820;0.8773835494650419;44.1099929049143;1;1;1
20810;0.8773835494650419;44.1099929049143;0;0;1
20810;0.6742726787240719;49.07817441917973;1;1;1
20815;0.8773877072765175;44.11055121570528;0;1;1
20820;0.6742819260469549;49.07827354585518;1;1;1
20801;0.6743563777314966;49.07814005810521;1;1;0
20801;0.7504913722972917;47.33791968625943;1;1;1
20820;0.9189192345144981;43.00760451168024;1;1;1
20810;0.9189192345144981;43.00760451168024;1;1;1
20815;0.7482124068735597;47.451266201667366;0;1;1
20801;0.7575231270605229;47.23115345072743;1;1;0
20820;0.7575891843618276;47.231154728880234;1;0;0
20810;0.7576046475214445;47.2311009903963;1;1;0
20801;0.7512738766858932;47.39196064410193;0;1;1
20820;0.7490614389668302;47.45159781716452;1;1;1
20820;0.8417108929603713;45.16527383448151;1;1;1
20810;0.8417919554049538;45.16548257454095;1;1;1
20815;0.6759280005354813;49.15245045884997;0;1;0
20810;0.676147212627567;49.15245469195063;1;1;1
20801;0.7306590666367103;47.91832833156335;1;1;1
20801;0.7521571359768584;47.439842468210195;1;1;1
20810;0.8474683138414062;45.08329174345282;1;1;0
20815;0.8749971652354863;44.367217978047236;0;1;1
20820;0.6799595308796014;49.148777503412234;1;0;0
20801;0.6801174867725857;49.14892446222511;1;1;0
20820;0.7342150050841727;47.91221173809105;1;1;1
20820;0.7342150050841727;47.91221173809105;1;0;0
20810;0.7342150050841727;47.91221173809105;0;0;1
20801;0.7376501223419153;47.83225482936306;1;1;1
20815;0.8476149244488306;45.130357954368876;0;1;1
20801;0.8193475901517193;45.874990341158174;1;1;0
20820;0.8197087785447634;45.87498830132512;1;1;1
20810;0.8197087785447634;45.87498830132512;1;1;1
20810;0.6533158454495301;49.78823196167644;1;1;1
20820;0.6540758631721587;49.78830950574551;1;1;1
20820;0.6570425265801599;49.738434635160296;1;1;1
20810;0.6570425265801599;49.738434635160296;1;1;1
20815;0.766502616574351;47.233659468168995;0;1;0
20801;0.6575448094520346;49.73806676172636;1;1;0
20801;0.7800125582733831;46.91667555441906;1;1;0
20820;0.7147475697393995;48.46964318664683;1;1;0
20815;0.7147475697393995;48.46964318664683;0;1;0
20810;0.7147475697393995;48.46964318664683;1;1;0
20801;0.7147607010069665;48.46965243932975;1;1;0
20820;0.7643547440075026;47.32697507562513;1;1;1
20815;0.7644485139306507;47.3269498634421;0;1;1
20801;0.9162003544307522;43.42137775787062;0;1;0
20820;0.9161997030727118;43.4213957445856;1;1;0
20815;0.9161997030727118;43.4213957445856;0;1;0
20810;0.9161997030727118;43.4213957445856;1;1;0
20801;0.7611087751763267;47.41399810563329;1;1;0
20820;0.7611227836663078;47.41398036416488;1;1;1
20810;0.7611485448104658;47.41399887124458;1;1;1
20815;0.763957291513939;47.35304838442031;0;1;1
20810;0.9372250517477795;42.873573995949904;1;1;0
20801;0.937237912435578;42.873556252065946;1;1;0
20815;0.9372369543808922;42.87358322022221;0;1;0
20810;0.8568236035195539;45.08036456411332;0;1;0
20820;0.857325902019381;45.08052734767123;1;1;0
20820;0.7038652789301457;48.81801423159178;1;1;0
20801;0.8574203471051459;45.080385047697575;1;1;0
20815;0.8574200023078423;45.08039404832265;0;1;0
20801;0.8526453589859185;45.20740568084099;1;1;1
20820;0.8526835576910651;45.207406415342255;1;1;1
20815;0.852681133268393;45.20746942150964;0;1;1
20810;0.8527076381277547;45.20744290852695;1;1;1
20820;0.926040618366228;43.25422075545301;1;1;0
20810;0.926040618366228;43.25422075545301;1;1;0
20801;0.926053244125283;43.25421199945107;0;1;0
20815;0.926052597723903;43.25422998392684;0;1;0
20801;0.768991867361485;47.32025580925352;1;1;0
20801;0.7661942428683435;47.389393514503;1;1;1
20801;0.8583115332570834;45.12185377231004;1;1;1
20810;0.8706719017080284;44.808793741672744;1;1;1
20820;0.8706831803681013;44.80882998419988;1;1;1
20820;0.7697967216372108;47.355394076071526;1;1;1
20801;0.7703947452044716;47.34961483352492;1;1;1
20801;0.7704627193725743;47.35563200442313;1;1;1
20820;0.8903354253120476;44.30829808363568;1;1;1
20810;0.8903516401454483;44.3081993443395;1;1;1
20810;0.7738915457770394;47.300788971556855;0;1;1
20820;0.6853213476249046;49.35488015476414;1;1;1
20810;0.770088853293248;47.39682588967919;1;1;1
20820;0.7586628488372752;47.67164796100058;1;1;0
20815;0.7586757912049291;47.67165721364758;0;1;0
20801;0.7586757912049291;47.67165721364758;1;1;0
20801;0.7742907943525217;47.30169722662021;0;1;0
20810;0.7591656274887116;47.67173864187136;1;1;0
20815;0.7344461923866106;48.26250435019881;0;1;1
20801;0.8999422145675254;44.10653803037549;1;1;1
20815;0.9019277350944114;44.05812822800846;0;1;1
20820;0.9020912517434332;44.058095348233;1;1;1
20810;0.9020912517434332;44.058095348233;0;0;1
20815;0.7499963011209911;47.92249977215117;0;1;1
20820;0.8575623613781551;45.26818421013177;1;1;1
20810;0.8575623613781551;45.26818421013177;1;1;1
20801;0.7033268751584094;49.01298563327518;1;1;0
20801;0.8164654311585238;46.332403736191246;1;1;0
20810;0.9246812933123028;43.49912834796421;1;1;0
20815;0.8369028335695474;45.83349316684196;0;1;1
20820;0.8372925124952767;45.838347091356724;1;1;1
20801;0.837342262048033;45.83839308545242;1;1;1
20810;0.8374860412476518;45.83834178873302;1;1;1
20820;0.8680825900062173;45.04981200272578;1;1;1
20820;0.7066014054159852;48.99457991935973;1;1;1
20810;0.7066014054159852;48.99457991935973;1;1;1
20810;0.8691065532552706;45.04894889987516;1;1;1
20801;0.7866787778683016;47.13668794635186;1;1;1
20801;0.7492062589884143;48.05700477601468;1;1;1
20815;0.7494389756010714;48.05721628010249;0;1;1
20820;0.7495244534567824;48.05710088214112;1;1;1
20810;0.7495244534567824;48.05710088214112;1;1;1
20801;0.7741065684641416;47.47445776336117;1;1;0
20815;0.7171590594725759;48.817477082760995;0;1;1
20801;0.7171722787463232;48.81748633249639;1;1;1
20810;0.7172290286701618;48.816812619808594;1;1;0
20810;0.7799140142354974;47.354300045119416;1;1;0
20820;0.7207373609477703;48.75526454442522;1;1;1
20810;0.7207373609477703;48.75526454442522;1;1;1
20820;0.7841669753458154;47.27860576241477;1;1;1
20815;0.7841666041793838;47.27861476134756;0;1;1
20810;0.7841591808246482;47.27879473999632;1;1;1
20820;0.7613780763340725;47.82638073969975;1;1;1
20810;0.7613780763340725;47.82638073969975;1;1;1
20815;0.7613910568333515;47.826389991254615;0;1;1
20801;0.6824567492699641;49.63697254884661;1;1;0
20810;0.6825165363039692;49.63687480001233;1;1;0
20810;0.8805954200276055;44.85497118116579;1;1;1
20820;0.880888140283017;44.85493173764698;1;1;1
20820;0.8179576097966419;46.484029023608464;1;1;0
20801;0.8179576097966419;46.484029023608464;1;1;0
20815;0.8179572496140233;46.4840380246932;0;1;0
20810;0.8179710007338643;46.484020271321526;1;1;0
20801;0.6889008817763251;49.53362477929606;1;1;0
20801;0.7751257116640808;47.55857586538435;1;1;0
20810;0.7600780692771344;47.92450212162343;1;1;1
20820;0.7600731323126237;47.92461906841415;1;1;1
20801;0.9057755798666125;44.23489244822089;1;1;0
20820;0.9057752478673898;44.23490144610199;1;1;0
20810;0.9057752478673898;44.23490144610199;1;1;0
20815;0.9057749158680615;44.23491044398314;0;1;0
20801;0.8815251538451232;44.8977885604191;1;1;1
20801;0.7882131691914808;47.29154353090701;1;1;1
20810;0.7071493863494576;49.196779511065614;1;1;1
20820;0.7519578896337613;48.165775747293836;1;0;0
20801;0.7071760150797098;49.196798006092884;1;1;1
20815;0.7071917191442354;49.19675333461016;0;1;1
20820;0.7072147633762248;49.196852708117746;1;1;0
20820;0.8798991329050564;44.98006197389264;1;1;1
20815;0.7847222936222774;47.39222461964553;0;1;1
20820;0.7847435901841983;47.39235110367571;1;1;1
20810;0.8805934598222779;44.97982301176473;1;1;1
20815;0.8291660874689053;46.317782958035245;0;1;0
20820;0.936403424023171;43.47705003226795;1;1;1
20810;0.936403424023171;43.47705003226795;0;0;1
20820;0.8292169806106262;46.31781095211756;1;1;0
20801;0.9407389148819565;43.362919316598045;0;1;0
20820;0.9407382718456121;43.362937302672414;1;1;0
20810;0.9407382718456121;43.362937302672414;1;1;0
20815;0.9407505976806777;43.36293753725427;0;1;0
20820;0.7774858926664967;47.59714349505259;1;1;0
20820;0.7774858926664967;47.59714349505259;1;1;1
20810;0.7774858926664967;47.59714349505259;0;0;1
20801;0.8691476535262032;45.32684729758175;1;1;1
20815;0.9379556888480433;43.477187568688784;0;1;1
20820;0.7980618357777389;47.13299635465133;1;1;0
20815;0.7980592608751821;47.1330593510233;0;1;1
20801;0.9208263353981737;43.95875275785392;1;1;1
20820;0.8438205246597867;45.99747710232631;1;1;0
20801;0.8438205246597867;45.99747710232631;0;1;0
20810;0.8438205246597867;45.99747710232631;1;1;0
20815;0.8438201718919424;45.99748610389218;0;1;0
20820;0.9430211059937739;43.34736729248929;1;1;0
20810;0.9430211059937739;43.34736729248929;1;1;0
20801;0.9430337495810375;43.34735853387066;0;1;0
20815;0.943033107434572;43.34737651974611;0;1;0
20810;0.8884656797117191;44.84030541561053;1;1;1
20820;0.8885128957222185;44.84039637943334;1;1;1
20820;0.8024296777654935;47.047597717670534;1;1;1
20810;0.8024296777654935;47.047597717670534;1;1;1
20810;0.7991318205148839;47.13329591755705;1;1;1
20820;0.7991553027196568;47.13304418288614;1;1;1
20801;0.8108612929678743;46.85210799463696;1;0;0
20815;0.7573705504055834;48.15492355918803;0;1;0
20801;0.7573705504055834;48.15492355918803;0;1;0
20801;0.8997519436619105;44.59028509379328;1;1;0
20810;0.8997642024710318;44.590294332521836;1;1;0
20815;0.8999925670394376;44.590253645287675;0;1;0
20810;0.7587515972316137;48.15471575597533;1;1;0
20810;0.9240501797925121;43.96194702228621;1;1;1
20815;0.9240619799816939;43.96196525206457;0;1;1
20820;0.8161376873334861;46.78116751009567;1;1;1
20810;0.8161638915877256;46.781168008073664;1;1;1
20801;0.8162021106295098;46.78119575658194;1;1;1
20815;0.8163891646788676;46.781109237018306;0;1;1
20820;0.9244585598453972;43.96134258672819;1;1;1
20810;0.7435329288279436;48.54146125413221;1;1;1
20815;0.743532541757373;48.54147024607965;0;1;1
20801;0.7435460831592143;48.541470503106844;1;1;0
20801;0.9115317182011187;44.32249775448687;0;1;0
20820;0.9115313866025203;44.322506752772625;1;1;0
20815;0.9115313866025203;44.322506752772625;0;1;0
20810;0.9115313866025203;44.322506752772625;1;1;0
20820;0.7438884883448328;48.54138700879681;1;1;0
20820;0.7438884883448328;48.54138700879681;1;1;1
20820;0.766945032754787;48.00385847085327;1;1;0
20810;0.766945032754787;48.00385847085327;1;1;0
20815;0.7669580576972996;48.003867720799335;0;1;0
20801;0.7669710826443596;48.003876970743875;1;1;0
20810;0.7960928855400127;47.30757989076919;1;1;1
20801;0.8986245888087869;44.69092213605042;1;1;1
20820;0.7963207577097123;47.30751217056214;1;1;1
